2022-12-10 19:11:03,282|INFO   |   framework.py| 42|Enqueue D->B: GetReq(K1=?)
2022-12-10 19:11:03,319|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,319|INFO   |   framework.py| 42|Enqueue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,319|DEBUG  |       timer.py| 41|Start timer 4416128768 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,319|INFO   |   framework.py|100|Start of schedule: 1 (limit 265) pending messages, 7 (limit 28435) pending timers
2022-12-10 19:11:03,319|INFO   |   framework.py|112|Dequeue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,319|INFO   |   framework.py| 42|Enqueue D->D: GetReq(K1=?)
2022-12-10 19:11:03,319|DEBUG  |       timer.py| 41|Start timer 4416128960 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,319|INFO   |   framework.py| 42|Enqueue D->B: GetReq(K1=?)
2022-12-10 19:11:03,319|DEBUG  |       timer.py| 41|Start timer 4416129056 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,319|INFO   |   framework.py| 42|Enqueue D->C: GetReq(K1=?)
2022-12-10 19:11:03,319|DEBUG  |       timer.py| 41|Start timer 4416129248 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,319|INFO   |   framework.py|112|Dequeue D->D: GetReq(K1=?)
2022-12-10 19:11:03,319|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,319|INFO   |   framework.py| 42|Enqueue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,319|INFO   |   framework.py|112|Dequeue D->B: GetReq(K1=?)
2022-12-10 19:11:03,319|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,319|INFO   |   framework.py| 42|Enqueue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,319|INFO   |   framework.py|112|Dequeue D->C: GetReq(K1=?)
2022-12-10 19:11:03,320|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,320|INFO   |   framework.py| 42|Enqueue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,320|INFO   |   framework.py|112|Dequeue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,320|DEBUG  |       timer.py| 55|Cancel timer 4416128960 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,320|INFO   |   framework.py|112|Dequeue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,320|DEBUG  |       timer.py| 55|Cancel timer 4416129056 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,320|INFO   |   framework.py|112|Dequeue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,320|DEBUG  |       timer.py| 55|Cancel timer 4416129248 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,320|DEBUG  |       timer.py| 67|Pop timer 4416128768 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,320|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,320|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,320|INFO   |   framework.py| 42|Enqueue a->C: ClientGet(K1=?)
2022-12-10 19:11:03,320|DEBUG  |       timer.py| 41|Start timer 4416129632 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,320|INFO   |   framework.py|100|Start of schedule: 1 (limit 258) pending messages, 7 (limit 28434) pending timers
2022-12-10 19:11:03,320|INFO   |   framework.py|112|Dequeue a->C: ClientGet(K1=?)
2022-12-10 19:11:03,320|INFO   |   framework.py| 42|Enqueue C->D: GetReq(K1=?)
2022-12-10 19:11:03,320|DEBUG  |       timer.py| 41|Start timer 4416129824 prio 20 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,320|INFO   |   framework.py| 42|Enqueue C->B: GetReq(K1=?)
2022-12-10 19:11:03,320|DEBUG  |       timer.py| 41|Start timer 4416129920 prio 20 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,320|INFO   |   framework.py| 42|Enqueue C->C: GetReq(K1=?)
2022-12-10 19:11:03,320|DEBUG  |       timer.py| 41|Start timer 4416130112 prio 20 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,320|INFO   |   framework.py|112|Dequeue C->D: GetReq(K1=?)
2022-12-10 19:11:03,320|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,320|INFO   |   framework.py| 42|Enqueue D->C: GetRsp(K1=1)
2022-12-10 19:11:03,320|INFO   |   framework.py|112|Dequeue C->B: GetReq(K1=?)
2022-12-10 19:11:03,320|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,320|INFO   |   framework.py| 42|Enqueue B->C: GetRsp(K1=1)
2022-12-10 19:11:03,320|INFO   |   framework.py|112|Dequeue C->C: GetReq(K1=?)
2022-12-10 19:11:03,320|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,320|INFO   |   framework.py| 42|Enqueue C->C: GetRsp(K1=1)
2022-12-10 19:11:03,320|INFO   |   framework.py|112|Dequeue D->C: GetRsp(K1=1)
2022-12-10 19:11:03,321|DEBUG  |       timer.py| 55|Cancel timer 4416129824 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,321|INFO   |   framework.py|112|Dequeue B->C: GetRsp(K1=1)
2022-12-10 19:11:03,321|DEBUG  |       timer.py| 55|Cancel timer 4416129920 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,321|INFO   |   framework.py|112|Dequeue C->C: GetRsp(K1=1)
2022-12-10 19:11:03,321|DEBUG  |       timer.py| 55|Cancel timer 4416130112 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,321|DEBUG  |       timer.py| 67|Pop timer 4416129632 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,321|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,321|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,321|INFO   |   framework.py| 42|Enqueue a->A: ClientGet(K1=?)
2022-12-10 19:11:03,321|DEBUG  |       timer.py| 41|Start timer 4416130496 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,321|INFO   |   framework.py|100|Start of schedule: 1 (limit 251) pending messages, 7 (limit 28433) pending timers
2022-12-10 19:11:03,321|INFO   |   framework.py|112|Dequeue a->A: ClientGet(K1=?)
2022-12-10 19:11:03,321|INFO   |      dynamo.py|168|get(K1=?) maps to [<dynamo.DynamoNode object at 0x104cd7280>, <dynamo.DynamoNode object at 0x102db3880>, <dynamo.DynamoNode object at 0x104aac880>]
2022-12-10 19:11:03,321|INFO   |   framework.py| 83|Enqueue(fwd) A->D: ClientGet(K1=?)
2022-12-10 19:11:03,321|INFO   |   framework.py|112|Dequeue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,321|INFO   |   framework.py| 42|Enqueue D->D: GetReq(K1=?)
2022-12-10 19:11:03,321|DEBUG  |       timer.py| 41|Start timer 4416130736 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,321|INFO   |   framework.py| 42|Enqueue D->B: GetReq(K1=?)
2022-12-10 19:11:03,321|DEBUG  |       timer.py| 41|Start timer 4416130832 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,321|INFO   |   framework.py| 42|Enqueue D->C: GetReq(K1=?)
2022-12-10 19:11:03,321|DEBUG  |       timer.py| 41|Start timer 4416147568 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,321|INFO   |   framework.py|112|Dequeue D->D: GetReq(K1=?)
2022-12-10 19:11:03,321|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,321|INFO   |   framework.py| 42|Enqueue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,321|INFO   |   framework.py|112|Dequeue D->B: GetReq(K1=?)
2022-12-10 19:11:03,321|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,321|INFO   |   framework.py| 42|Enqueue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,321|INFO   |   framework.py|112|Dequeue D->C: GetReq(K1=?)
2022-12-10 19:11:03,321|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,321|INFO   |   framework.py| 42|Enqueue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,322|INFO   |   framework.py|112|Dequeue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,322|DEBUG  |       timer.py| 55|Cancel timer 4416130736 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,322|INFO   |   framework.py|112|Dequeue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,322|DEBUG  |       timer.py| 55|Cancel timer 4416130832 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,322|INFO   |   framework.py|112|Dequeue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,322|DEBUG  |       timer.py| 55|Cancel timer 4416147568 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,322|DEBUG  |       timer.py| 67|Pop timer 4416130496 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,322|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,322|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,322|INFO   |   framework.py| 42|Enqueue a->C: ClientGet(K1=?)
2022-12-10 19:11:03,322|DEBUG  |       timer.py| 41|Start timer 4416147856 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,322|INFO   |   framework.py|100|Start of schedule: 1 (limit 243) pending messages, 7 (limit 28432) pending timers
2022-12-10 19:11:03,322|INFO   |   framework.py|112|Dequeue a->C: ClientGet(K1=?)
2022-12-10 19:11:03,322|INFO   |   framework.py| 42|Enqueue C->D: GetReq(K1=?)
2022-12-10 19:11:03,322|DEBUG  |       timer.py| 41|Start timer 4416148048 prio 20 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,322|INFO   |   framework.py| 42|Enqueue C->B: GetReq(K1=?)
2022-12-10 19:11:03,322|DEBUG  |       timer.py| 41|Start timer 4416148144 prio 20 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,322|INFO   |   framework.py| 42|Enqueue C->C: GetReq(K1=?)
2022-12-10 19:11:03,322|DEBUG  |       timer.py| 41|Start timer 4416148336 prio 20 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,322|INFO   |   framework.py|112|Dequeue C->D: GetReq(K1=?)
2022-12-10 19:11:03,322|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,322|INFO   |   framework.py| 42|Enqueue D->C: GetRsp(K1=1)
2022-12-10 19:11:03,322|INFO   |   framework.py|112|Dequeue C->B: GetReq(K1=?)
2022-12-10 19:11:03,322|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,322|INFO   |   framework.py| 42|Enqueue B->C: GetRsp(K1=1)
2022-12-10 19:11:03,322|INFO   |   framework.py|112|Dequeue C->C: GetReq(K1=?)
2022-12-10 19:11:03,322|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,322|INFO   |   framework.py| 42|Enqueue C->C: GetRsp(K1=1)
2022-12-10 19:11:03,322|INFO   |   framework.py|112|Dequeue D->C: GetRsp(K1=1)
2022-12-10 19:11:03,322|DEBUG  |       timer.py| 55|Cancel timer 4416148048 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,322|INFO   |   framework.py|112|Dequeue B->C: GetRsp(K1=1)
2022-12-10 19:11:03,322|DEBUG  |       timer.py| 55|Cancel timer 4416148144 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,323|INFO   |   framework.py|112|Dequeue C->C: GetRsp(K1=1)
2022-12-10 19:11:03,323|DEBUG  |       timer.py| 55|Cancel timer 4416148336 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,323|DEBUG  |       timer.py| 67|Pop timer 4416147856 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,323|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,323|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,323|INFO   |   framework.py| 42|Enqueue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,323|DEBUG  |       timer.py| 41|Start timer 4416148720 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,323|INFO   |   framework.py|100|Start of schedule: 1 (limit 236) pending messages, 7 (limit 28431) pending timers
2022-12-10 19:11:03,323|INFO   |   framework.py|112|Dequeue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,323|INFO   |   framework.py| 42|Enqueue D->D: GetReq(K1=?)
2022-12-10 19:11:03,323|DEBUG  |       timer.py| 41|Start timer 4416148912 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,323|INFO   |   framework.py| 42|Enqueue D->B: GetReq(K1=?)
2022-12-10 19:11:03,323|DEBUG  |       timer.py| 41|Start timer 4416149008 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,323|INFO   |   framework.py| 42|Enqueue D->C: GetReq(K1=?)
2022-12-10 19:11:03,323|DEBUG  |       timer.py| 41|Start timer 4416149200 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,323|INFO   |   framework.py|112|Dequeue D->D: GetReq(K1=?)
2022-12-10 19:11:03,323|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,323|INFO   |   framework.py| 42|Enqueue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,323|INFO   |   framework.py|112|Dequeue D->B: GetReq(K1=?)
2022-12-10 19:11:03,323|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,323|INFO   |   framework.py| 42|Enqueue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,323|INFO   |   framework.py|112|Dequeue D->C: GetReq(K1=?)
2022-12-10 19:11:03,323|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,323|INFO   |   framework.py| 42|Enqueue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,323|INFO   |   framework.py|112|Dequeue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,323|DEBUG  |       timer.py| 55|Cancel timer 4416148912 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,323|INFO   |   framework.py|112|Dequeue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,323|DEBUG  |       timer.py| 55|Cancel timer 4416149008 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,323|INFO   |   framework.py|112|Dequeue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,323|DEBUG  |       timer.py| 55|Cancel timer 4416149200 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,323|DEBUG  |       timer.py| 67|Pop timer 4416148720 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,323|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,324|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,324|INFO   |   framework.py| 42|Enqueue a->C: ClientGet(K1=?)
2022-12-10 19:11:03,324|DEBUG  |       timer.py| 41|Start timer 4416149584 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,324|INFO   |   framework.py|100|Start of schedule: 1 (limit 229) pending messages, 7 (limit 28430) pending timers
2022-12-10 19:11:03,324|INFO   |   framework.py|112|Dequeue a->C: ClientGet(K1=?)
2022-12-10 19:11:03,324|INFO   |   framework.py| 42|Enqueue C->D: GetReq(K1=?)
2022-12-10 19:11:03,324|DEBUG  |       timer.py| 41|Start timer 4416149776 prio 20 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,324|INFO   |   framework.py| 42|Enqueue C->B: GetReq(K1=?)
2022-12-10 19:11:03,324|DEBUG  |       timer.py| 41|Start timer 4416149872 prio 20 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,324|INFO   |   framework.py| 42|Enqueue C->C: GetReq(K1=?)
2022-12-10 19:11:03,324|DEBUG  |       timer.py| 41|Start timer 4416150064 prio 20 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,324|INFO   |   framework.py|112|Dequeue C->D: GetReq(K1=?)
2022-12-10 19:11:03,324|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,324|INFO   |   framework.py| 42|Enqueue D->C: GetRsp(K1=1)
2022-12-10 19:11:03,324|INFO   |   framework.py|112|Dequeue C->B: GetReq(K1=?)
2022-12-10 19:11:03,324|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,324|INFO   |   framework.py| 42|Enqueue B->C: GetRsp(K1=1)
2022-12-10 19:11:03,324|INFO   |   framework.py|112|Dequeue C->C: GetReq(K1=?)
2022-12-10 19:11:03,324|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,324|INFO   |   framework.py| 42|Enqueue C->C: GetRsp(K1=1)
2022-12-10 19:11:03,324|INFO   |   framework.py|112|Dequeue D->C: GetRsp(K1=1)
2022-12-10 19:11:03,324|DEBUG  |       timer.py| 55|Cancel timer 4416149776 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,324|INFO   |   framework.py|112|Dequeue B->C: GetRsp(K1=1)
2022-12-10 19:11:03,324|DEBUG  |       timer.py| 55|Cancel timer 4416149872 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,324|INFO   |   framework.py|112|Dequeue C->C: GetRsp(K1=1)
2022-12-10 19:11:03,324|DEBUG  |       timer.py| 55|Cancel timer 4416150064 for node C reason GetReq(K1=?)
2022-12-10 19:11:03,324|DEBUG  |       timer.py| 67|Pop timer 4416149584 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,324|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,324|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,324|INFO   |   framework.py| 42|Enqueue a->B: ClientGet(K1=?)
2022-12-10 19:11:03,324|DEBUG  |       timer.py| 41|Start timer 4416150448 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,325|INFO   |   framework.py|100|Start of schedule: 1 (limit 222) pending messages, 7 (limit 28429) pending timers
2022-12-10 19:11:03,325|INFO   |   framework.py|112|Dequeue a->B: ClientGet(K1=?)
2022-12-10 19:11:03,325|INFO   |   framework.py| 42|Enqueue B->D: GetReq(K1=?)
2022-12-10 19:11:03,325|DEBUG  |       timer.py| 41|Start timer 4416150640 prio 20 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,325|INFO   |   framework.py| 42|Enqueue B->B: GetReq(K1=?)
2022-12-10 19:11:03,325|DEBUG  |       timer.py| 41|Start timer 4416150736 prio 20 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,325|INFO   |   framework.py| 42|Enqueue B->C: GetReq(K1=?)
2022-12-10 19:11:03,325|DEBUG  |       timer.py| 41|Start timer 4416150928 prio 20 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,325|INFO   |   framework.py|112|Dequeue B->D: GetReq(K1=?)
2022-12-10 19:11:03,325|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,325|INFO   |   framework.py| 42|Enqueue D->B: GetRsp(K1=1)
2022-12-10 19:11:03,325|INFO   |   framework.py|112|Dequeue B->B: GetReq(K1=?)
2022-12-10 19:11:03,325|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,325|INFO   |   framework.py| 42|Enqueue B->B: GetRsp(K1=1)
2022-12-10 19:11:03,325|INFO   |   framework.py|112|Dequeue B->C: GetReq(K1=?)
2022-12-10 19:11:03,325|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,325|INFO   |   framework.py| 42|Enqueue C->B: GetRsp(K1=1)
2022-12-10 19:11:03,325|INFO   |   framework.py|112|Dequeue D->B: GetRsp(K1=1)
2022-12-10 19:11:03,325|DEBUG  |       timer.py| 55|Cancel timer 4416150640 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,325|INFO   |   framework.py|112|Dequeue B->B: GetRsp(K1=1)
2022-12-10 19:11:03,325|DEBUG  |       timer.py| 55|Cancel timer 4416150736 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,325|INFO   |   framework.py|112|Dequeue C->B: GetRsp(K1=1)
2022-12-10 19:11:03,325|DEBUG  |       timer.py| 55|Cancel timer 4416150928 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,325|DEBUG  |       timer.py| 67|Pop timer 4416150448 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,325|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,325|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,325|INFO   |   framework.py| 42|Enqueue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,325|DEBUG  |       timer.py| 41|Start timer 4416151312 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,325|INFO   |   framework.py|100|Start of schedule: 1 (limit 215) pending messages, 7 (limit 28428) pending timers
2022-12-10 19:11:03,325|INFO   |   framework.py|112|Dequeue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,325|INFO   |   framework.py| 42|Enqueue D->D: GetReq(K1=?)
2022-12-10 19:11:03,325|DEBUG  |       timer.py| 41|Start timer 4416151504 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,326|INFO   |   framework.py| 42|Enqueue D->B: GetReq(K1=?)
2022-12-10 19:11:03,326|DEBUG  |       timer.py| 41|Start timer 4416168048 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,326|INFO   |   framework.py| 42|Enqueue D->C: GetReq(K1=?)
2022-12-10 19:11:03,326|DEBUG  |       timer.py| 41|Start timer 4416168240 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,326|INFO   |   framework.py|112|Dequeue D->D: GetReq(K1=?)
2022-12-10 19:11:03,326|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,326|INFO   |   framework.py| 42|Enqueue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,326|INFO   |   framework.py|112|Dequeue D->B: GetReq(K1=?)
2022-12-10 19:11:03,326|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,326|INFO   |   framework.py| 42|Enqueue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,326|INFO   |   framework.py|112|Dequeue D->C: GetReq(K1=?)
2022-12-10 19:11:03,326|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,326|INFO   |   framework.py| 42|Enqueue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,326|INFO   |   framework.py|112|Dequeue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,326|DEBUG  |       timer.py| 55|Cancel timer 4416151504 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,326|INFO   |   framework.py|112|Dequeue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,326|DEBUG  |       timer.py| 55|Cancel timer 4416168048 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,326|INFO   |   framework.py|112|Dequeue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,326|DEBUG  |       timer.py| 55|Cancel timer 4416168240 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,326|DEBUG  |       timer.py| 67|Pop timer 4416151312 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,326|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,326|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,326|INFO   |   framework.py| 42|Enqueue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,326|DEBUG  |       timer.py| 41|Start timer 4416168624 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,326|INFO   |   framework.py|100|Start of schedule: 1 (limit 208) pending messages, 7 (limit 28427) pending timers
2022-12-10 19:11:03,326|INFO   |   framework.py|112|Dequeue a->D: ClientGet(K1=?)
2022-12-10 19:11:03,326|INFO   |   framework.py| 42|Enqueue D->D: GetReq(K1=?)
2022-12-10 19:11:03,326|DEBUG  |       timer.py| 41|Start timer 4416168816 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,326|INFO   |   framework.py| 42|Enqueue D->B: GetReq(K1=?)
2022-12-10 19:11:03,326|DEBUG  |       timer.py| 41|Start timer 4416168912 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,326|INFO   |   framework.py| 42|Enqueue D->C: GetReq(K1=?)
2022-12-10 19:11:03,327|DEBUG  |       timer.py| 41|Start timer 4416169104 prio 20 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,327|INFO   |   framework.py|112|Dequeue D->D: GetReq(K1=?)
2022-12-10 19:11:03,327|INFO   |      dynamo.py|220|D: retrieve K1=?
2022-12-10 19:11:03,327|INFO   |   framework.py| 42|Enqueue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,327|INFO   |   framework.py|112|Dequeue D->B: GetReq(K1=?)
2022-12-10 19:11:03,327|INFO   |      dynamo.py|220|B: retrieve K1=?
2022-12-10 19:11:03,327|INFO   |   framework.py| 42|Enqueue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,327|INFO   |   framework.py|112|Dequeue D->C: GetReq(K1=?)
2022-12-10 19:11:03,327|INFO   |      dynamo.py|220|C: retrieve K1=?
2022-12-10 19:11:03,327|INFO   |   framework.py| 42|Enqueue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,327|INFO   |   framework.py|112|Dequeue D->D: GetRsp(K1=1)
2022-12-10 19:11:03,327|DEBUG  |       timer.py| 55|Cancel timer 4416168816 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,327|INFO   |   framework.py|112|Dequeue B->D: GetRsp(K1=1)
2022-12-10 19:11:03,327|DEBUG  |       timer.py| 55|Cancel timer 4416168912 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,327|INFO   |   framework.py|112|Dequeue C->D: GetRsp(K1=1)
2022-12-10 19:11:03,327|DEBUG  |       timer.py| 55|Cancel timer 4416169104 for node D reason GetReq(K1=?)
2022-12-10 19:11:03,327|DEBUG  |       timer.py| 67|Pop timer 4416168624 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,327|DEBUG  |   framework.py| 77|Call on to rsp_timer_pop() for node a
2022-12-10 19:11:03,327|INFO   |      dynamo.py|314|Get request timed out; retrying
2022-12-10 19:11:03,327|INFO   |   framework.py| 42|Enqueue a->B: ClientGet(K1=?)
2022-12-10 19:11:03,327|DEBUG  |       timer.py| 41|Start timer 4416169488 prio 17 for node a reason ClientGet(K1=?)
2022-12-10 19:11:03,327|INFO   |   framework.py|100|Start of schedule: 1 (limit 201) pending messages, 7 (limit 28426) pending timers
2022-12-10 19:11:03,327|INFO   |   framework.py|112|Dequeue a->B: ClientGet(K1=?)
2022-12-10 19:11:03,327|INFO   |   framework.py| 42|Enqueue B->D: GetReq(K1=?)
2022-12-10 19:11:03,327|DEBUG  |       timer.py| 41|Start timer 4416169680 prio 20 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,327|INFO   |   framework.py| 42|Enqueue B->B: GetReq(K1=?)
2022-12-10 19:11:03,327|DEBUG  |       timer.py| 41|Start timer 4416169776 prio 20 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,327|INFO   |   framework.py| 42|Enqueue B->C: GetReq(K1=?)
2022-12-10 19:11:03,327|DEBUG  |       timer.py| 41|Start timer 4416169968 prio 20 for node B reason GetReq(K1=?)
2022-12-10 19:11:03,327|INFO   |   framework.py|112|Dequeue B->D: GetReq(K1=?)
2022-12-10 19:11:03,327|INFO   |      dynamo.py|220|D: retrieve K1=?
